,FILEDATE,DISPDATE,sex,race,age,is_citizen,educ,crime,crim_hist,counsel,judge
531165,05/30/2013,09/25/2013,0.0,2.0,"(30, 50]",1.0,3.0,22.0,"(8, 9]",0,Kristi DuBose
531166,05/30/2013,07/23/2013,1.0,2.0,"(15, 30]",1.0,5.0,4.0,"(-1, 0]",1,Kristi DuBose
531167,06/27/2013,08/23/2013,0.0,1.0,"(30, 50]",1.0,1.0,10.0,"(3, 4]",6,Kristi DuBose
531168,06/27/2013,11/19/2013,1.0,2.0,"(30, 50]",1.0,5.0,17.0,"(3, 4]",0,Kristi DuBose
531170,06/27/2013,09/07/2016,0.0,3.0,"(30, 50]",3.0,1.0,6.0,"(3, 4]",0,Kristi DuBose
531171,06/27/2013,09/07/2016,0.0,3.0,"(15, 30]",3.0,1.0,6.0,"(8, 9]",0,Kristi DuBose
531172,07/25/2013,11/01/2013,1.0,2.0,"(30, 50]",1.0,1.0,24.0,"(3, 4]",1,Kristi DuBose
531173,07/25/2013,09/17/2013,0.0,2.0,"(30, 50]",1.0,1.0,25.0,"(2, 3]",0,Kristi DuBose
531175,07/25/2013,09/25/2013,1.0,2.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531176,07/25/2013,12/19/2013,0.0,2.0,"(15, 30]",1.0,5.0,25.0,"(8, 9]",0,Kristi DuBose
531177,07/25/2013,09/17/2013,0.0,2.0,"(15, 30]",1.0,3.0,13.0,"(6, 7]",6,Kristi DuBose
531178,07/25/2013,09/17/2013,0.0,3.0,"(30, 50]",3.0,1.0,12.0,"(0, 1]",0,Kristi DuBose
531179,08/07/2013,08/27/2013,1.0,2.0,"(15, 30]",1.0,3.0,26.0,"(0, 1]",2,Kristi DuBose
531180,08/07/2013,08/27/2013,0.0,2.0,"(30, 50]",1.0,3.0,26.0,"(7, 8]",2,Kristi DuBose
531181,08/29/2013,10/18/2013,0.0,3.0,"(15, 30]",1.0,5.0,36.0,"(-1, 0]",0,Kristi DuBose
531183,08/29/2013,01/24/2014,1.0,2.0,"(30, 50]",1.0,3.0,6.0,"(-1, 0]",0,Kristi DuBose
531184,08/29/2013,01/22/2015,0.0,2.0,"(50, 65]",1.0,3.0,21.0,"(5, 6]",0,Kristi DuBose
531185,08/29/2013,11/20/2013,0.0,2.0,"(30, 50]",1.0,3.0,32.0,"(-1, 0]",1,Kristi DuBose
531186,10/31/2013,01/02/2014,1.0,2.0,"(30, 50]",1.0,5.0,8.0,"(-1, 0]",0,Kristi DuBose
531187,10/31/2013,12/17/2013,1.0,2.0,"(15, 30]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531188,10/31/2013,01/06/2014,1.0,2.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531189,10/31/2013,03/25/2014,0.0,2.0,"(15, 30]",1.0,3.0,15.0,"(0, 1]",0,Kristi DuBose
531190,10/31/2013,03/31/2014,0.0,1.0,"(30, 50]",2.0,1.0,10.0,"(0, 1]",0,Kristi DuBose
531191,10/31/2013,02/21/2014,1.0,1.0,"(15, 30]",1.0,3.0,8.0,"(1, 2]",0,Kristi DuBose
531192,10/31/2013,02/21/2014,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(-1, 0]",0,Kristi DuBose
531193,10/31/2013,04/28/2014,1.0,1.0,"(30, 50]",1.0,5.0,12.0,"(5, 6]",0,Kristi DuBose
531194,10/31/2013,03/24/2014,0.0,1.0,"(30, 50]",1.0,5.0,12.0,"(12, 13]",0,Kristi DuBose
531195,10/31/2013,12/17/2013,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(3, 4]",0,Kristi DuBose
531196,10/31/2013,07/23/2014,0.0,3.0,"(30, 50]",3.0,3.0,12.0,"(1, 2]",0,Kristi DuBose
531197,10/31/2013,12/23/2013,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(11, 12]",0,Kristi DuBose
531198,10/31/2013,12/27/2013,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(11, 12]",1,Kristi DuBose
531199,11/20/2013,01/31/2014,1.0,2.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Kristi DuBose
531200,11/20/2013,01/23/2014,0.0,1.0,"(30, 50]",1.0,1.0,29.0,"(11, 12]",0,Kristi DuBose
531201,12/30/2013,12/18/2014,0.0,2.0,"(30, 50]",1.0,1.0,22.0,"(15, 25]",1,Kristi DuBose
531202,12/30/2013,03/25/2014,0.0,2.0,"(30, 50]",1.0,3.0,23.0,"(14, 15]",0,Kristi DuBose
531203,12/30/2013,02/18/2014,0.0,2.0,"(15, 30]",1.0,3.0,17.0,"(2, 3]",0,Kristi DuBose
531204,12/30/2013,03/31/2014,0.0,1.0,"(30, 50]",1.0,6.0,29.0,"(-1, 0]",2,Kristi DuBose
531205,01/31/2014,03/25/2014,0.0,3.0,"(30, 50]",3.0,3.0,10.0,"(4, 5]",6,Kristi DuBose
531206,01/31/2014,03/25/2014,0.0,2.0,"(50, 65]",1.0,6.0,12.0,"(-1, 0]",0,Kristi DuBose
531207,01/31/2014,03/25/2014,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(0, 1]",0,Kristi DuBose
531208,01/31/2014,04/17/2014,0.0,1.0,"(15, 30]",1.0,1.0,27.0,"(6, 7]",0,Kristi DuBose
531209,01/31/2014,04/25/2014,1.0,2.0,"(30, 50]",1.0,1.0,11.0,"(1, 2]",0,Kristi DuBose
531210,01/31/2014,04/25/2014,0.0,1.0,"(15, 30]",1.0,3.0,13.0,"(2, 3]",0,Kristi DuBose
531211,01/31/2014,03/25/2014,0.0,2.0,"(30, 50]",1.0,3.0,14.0,"(13, 14]",0,Kristi DuBose
531212,01/31/2014,04/25/2014,0.0,1.0,"(15, 30]",1.0,5.0,19.0,"(5, 6]",0,Kristi DuBose
531213,02/27/2014,12/15/2014,0.0,1.0,"(15, 30]",1.0,3.0,15.0,"(3, 4]",0,Kristi DuBose
531214,03/27/2014,06/24/2014,0.0,1.0,"(15, 30]",1.0,5.0,23.0,"(-1, 0]",0,Kristi DuBose
531215,03/27/2014,08/22/2014,0.0,1.0,"(30, 50]",1.0,5.0,14.0,"(5, 6]",0,Kristi DuBose
531216,03/27/2014,06/11/2014,0.0,1.0,"(30, 50]",1.0,5.0,8.0,"(7, 8]",0,Kristi DuBose
531217,03/27/2014,05/15/2014,1.0,1.0,"(15, 30]",1.0,1.0,31.0,"(-1, 0]",0,Kristi DuBose
531218,03/27/2014,05/15/2014,0.0,1.0,"(15, 30]",1.0,3.0,35.0,"(-1, 0]",0,Kristi DuBose
531219,03/27/2014,05/28/2014,1.0,2.0,"(30, 50]",1.0,5.0,8.0,"(3, 4]",0,Kristi DuBose
531220,03/27/2014,05/28/2014,1.0,1.0,"(30, 50]",1.0,3.0,12.0,"(9, 10]",0,Kristi DuBose
531221,03/27/2014,05/19/2014,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(14, 15]",0,Kristi DuBose
531222,03/27/2014,05/30/2014,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(0, 1]",0,Kristi DuBose
531223,03/27/2014,06/11/2014,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(-1, 0]",0,Kristi DuBose
531224,04/23/2014,04/25/2014,0.0,1.0,"(30, 50]",1.0,5.0,19.0,"(12, 13]",1,Kristi DuBose
531225,04/24/2014,02/25/2015,0.0,1.0,"(50, 65]",1.0,5.0,20.0,"(-1, 0]",0,Kristi DuBose
531226,04/24/2014,02/25/2015,0.0,1.0,"(50, 65]",1.0,3.0,20.0,"(-1, 0]",0,Kristi DuBose
531227,04/24/2014,03/11/2015,1.0,1.0,"(50, 65]",1.0,1.0,20.0,"(-1, 0]",6,Kristi DuBose
531228,04/24/2014,08/05/2014,0.0,2.0,"(15, 30]",1.0,5.0,23.0,"(3, 4]",0,Kristi DuBose
531229,04/24/2014,11/21/2014,0.0,2.0,"(30, 50]",1.0,1.0,10.0,"(8, 9]",0,Kristi DuBose
531230,04/24/2014,09/19/2014,0.0,2.0,"(30, 50]",1.0,5.0,11.0,"(-1, 0]",0,Kristi DuBose
531231,04/24/2014,08/13/2014,1.0,2.0,"(30, 50]",1.0,6.0,28.0,"(-1, 0]",0,Kristi DuBose
531232,04/24/2014,07/23/2014,1.0,2.0,"(50, 65]",1.0,5.0,17.0,"(5, 6]",0,Kristi DuBose
531233,04/24/2014,06/11/2014,1.0,1.0,"(30, 50]",1.0,1.0,10.0,"(-1, 0]",0,Kristi DuBose
531234,05/29/2014,07/24/2014,0.0,1.0,"(50, 65]",1.0,5.0,26.0,"(5, 6]",0,Kristi DuBose
531235,05/29/2014,10/02/2014,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(-1, 0]",0,Kristi DuBose
531236,05/29/2014,09/19/2014,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(1, 2]",2,Kristi DuBose
531237,05/29/2014,09/22/2014,0.0,2.0,"(30, 50]",1.0,1.0,33.0,"(0, 1]",2,Kristi DuBose
531238,05/29/2014,07/24/2014,0.0,2.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531239,05/29/2014,10/02/2014,0.0,2.0,"(30, 50]",1.0,1.0,25.0,"(0, 1]",0,Kristi DuBose
531240,05/29/2014,09/18/2014,0.0,2.0,"(30, 50]",1.0,6.0,39.0,"(-1, 0]",0,Kristi DuBose
531241,05/29/2014,07/23/2014,0.0,1.0,"(30, 50]",1.0,3.0,15.0,"(5, 6]",0,Kristi DuBose
531242,05/29/2014,08/28/2014,0.0,2.0,"(15, 30]",1.0,3.0,17.0,"(7, 8]",0,Kristi DuBose
531243,05/29/2014,10/29/2014,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(-1, 0]",0,Kristi DuBose
531244,06/11/2014,06/24/2014,0.0,1.0,"(30, 50]",1.0,1.0,22.0,"(2, 3]",2,Kristi DuBose
531245,06/20/2014,06/24/2014,0.0,1.0,"(15, 30]",1.0,5.0,10.0,"(1, 2]",6,Kristi DuBose
531246,06/26/2014,09/12/2014,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(8, 9]",0,Kristi DuBose
531247,06/26/2014,08/22/2014,1.0,2.0,"(30, 50]",1.0,1.0,6.0,"(11, 12]",0,Kristi DuBose
531248,06/26/2014,08/22/2014,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(9, 10]",0,Kristi DuBose
531249,06/26/2014,09/19/2014,1.0,1.0,"(30, 50]",1.0,5.0,8.0,"(0, 1]",6,Kristi DuBose
531250,07/08/2014,07/23/2014,0.0,1.0,"(30, 50]",1.0,5.0,18.0,"(-1, 0]",6,Kristi DuBose
531251,07/30/2014,08/22/2014,0.0,1.0,"(30, 50]",1.0,5.0,9.0,"(2, 3]",1,Kristi DuBose
531252,07/31/2014,10/06/2014,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(5, 6]",0,Kristi DuBose
531253,07/31/2014,10/29/2014,0.0,2.0,"(50, 65]",1.0,3.0,13.0,"(0, 1]",0,Kristi DuBose
531254,07/31/2014,09/19/2014,1.0,2.0,"(30, 50]",1.0,5.0,9.0,"(-1, 0]",6,Kristi DuBose
531255,07/31/2014,09/19/2014,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(6, 7]",0,Kristi DuBose
531256,07/31/2014,09/19/2014,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(2, 3]",0,Kristi DuBose
531257,07/31/2014,10/29/2014,0.0,1.0,"(30, 50]",1.0,5.0,21.0,"(5, 6]",0,Kristi DuBose
531258,08/27/2014,09/19/2014,0.0,1.0,"(50, 65]",1.0,6.0,19.0,"(-1, 0]",2,Kristi DuBose
531259,08/28/2014,02/26/2015,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(2, 3]",0,Kristi DuBose
531260,08/28/2014,01/22/2015,0.0,1.0,"(30, 50]",1.0,3.0,19.0,"(15, 25]",0,Kristi DuBose
531262,08/28/2014,10/29/2014,0.0,1.0,"(65, 80]",1.0,3.0,22.0,"(-1, 0]",0,Kristi DuBose
531263,08/28/2014,10/29/2014,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(-1, 0]",0,Kristi DuBose
531264,08/28/2014,01/28/2015,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(10, 11]",0,Kristi DuBose
531265,08/28/2014,06/29/2015,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(8, 9]",3,Kristi DuBose
531266,09/24/2014,04/21/2015,0.0,2.0,"(30, 50]",1.0,3.0,10.0,"(7, 8]",0,Kristi DuBose
531267,09/24/2014,01/22/2015,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(4, 5]",0,Kristi DuBose
531268,09/24/2014,11/21/2014,0.0,1.0,"(30, 50]",1.0,5.0,17.0,"(6, 7]",0,Kristi DuBose
531269,10/07/2014,10/30/2014,1.0,1.0,"(30, 50]",1.0,3.0,10.0,"(-1, 0]",6,Kristi DuBose
531270,10/24/2014,10/30/2014,1.0,1.0,"(30, 50]",1.0,6.0,20.0,"(-1, 0]",2,Kristi DuBose
531271,10/30/2014,12/15/2014,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(15, 25]",0,Kristi DuBose
531272,10/30/2014,04/21/2015,0.0,1.0,"(15, 30]",1.0,3.0,21.0,"(7, 8]",0,Kristi DuBose
531273,10/30/2014,01/22/2015,0.0,2.0,"(15, 30]",1.0,1.0,30.0,"(11, 12]",0,Kristi DuBose
531274,10/30/2014,01/22/2015,0.0,3.0,"(15, 30]",3.0,3.0,13.0,"(-1, 0]",0,Kristi DuBose
531275,11/25/2014,01/26/2015,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(13, 14]",0,Kristi DuBose
531276,11/25/2014,01/22/2015,0.0,6.0,"(30, 50]",1.0,1.0,21.0,"(0, 1]",0,Kristi DuBose
531278,11/25/2014,04/23/2015,0.0,1.0,"(30, 50]",2.0,6.0,17.0,"(-1, 0]",0,Kristi DuBose
531279,11/25/2014,01/20/2015,0.0,2.0,"(65, 80]",1.0,1.0,8.0,"(-1, 0]",0,Kristi DuBose
531280,11/25/2014,01/26/2015,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(3, 4]",0,Kristi DuBose
531281,11/25/2014,02/27/2015,0.0,1.0,"(30, 50]",1.0,5.0,34.0,"(2, 3]",0,Kristi DuBose
531282,12/11/2014,12/22/2014,1.0,1.0,"(30, 50]",1.0,6.0,16.0,"(-1, 0]",2,Kristi DuBose
531283,12/30/2014,02/23/2015,0.0,2.0,"(15, 30]",1.0,3.0,17.0,"(2, 3]",0,Kristi DuBose
531284,12/30/2014,02/27/2015,0.0,1.0,"(15, 30]",1.0,1.0,25.0,"(-1, 0]",0,Kristi DuBose
531285,01/29/2015,08/18/2015,0.0,1.0,"(50, 65]",1.0,5.0,13.0,"(0, 1]",0,Kristi DuBose
531286,01/29/2015,03/26/2015,0.0,2.0,"(30, 50]",1.0,1.0,15.0,"(1, 2]",0,Kristi DuBose
531287,01/29/2015,05/27/2015,0.0,1.0,"(30, 50]",1.0,3.0,42.0,"(5, 6]",0,Kristi DuBose
531288,01/29/2015,05/27/2015,0.0,6.0,"(15, 30]",1.0,1.0,21.0,"(2, 3]",0,Kristi DuBose
531289,01/29/2015,04/23/2015,0.0,6.0,"(15, 30]",1.0,1.0,13.0,"(-1, 0]",0,Kristi DuBose
531290,01/29/2015,04/21/2015,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(2, 3]",0,Kristi DuBose
531291,01/29/2015,03/11/2015,0.0,3.0,"(30, 50]",1.0,1.0,23.0,"(5, 6]",0,Kristi DuBose
531292,02/26/2015,04/21/2015,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(5, 6]",0,Kristi DuBose
531293,02/26/2015,07/22/2015,0.0,3.0,"(50, 65]",1.0,6.0,10.0,"(-1, 0]",0,Kristi DuBose
531294,02/26/2015,07/22/2015,0.0,2.0,"(30, 50]",1.0,1.0,25.0,"(15, 25]",0,Kristi DuBose
531295,03/20/2015,03/26/2015,1.0,2.0,"(30, 50]",1.0,6.0,13.0,"(0, 1]",2,Kristi DuBose
531296,03/26/2015,08/26/2015,0.0,3.0,"(15, 30]",1.0,3.0,31.0,"(-1, 0]",0,Kristi DuBose
531297,03/26/2015,05/28/2015,0.0,2.0,"(30, 50]",1.0,3.0,17.0,"(6, 7]",0,Kristi DuBose
531298,03/26/2015,10/30/2015,0.0,3.0,"(30, 50]",3.0,3.0,37.0,"(0, 1]",0,Kristi DuBose
531299,03/26/2015,10/30/2015,1.0,3.0,"(30, 50]",3.0,1.0,16.0,"(-1, 0]",0,Kristi DuBose
531300,03/26/2015,10/09/2015,1.0,3.0,"(30, 50]",1.0,1.0,27.0,"(-1, 0]",0,Kristi DuBose
531301,04/30/2015,07/22/2015,0.0,1.0,"(30, 50]",1.0,1.0,27.0,"(3, 4]",0,Kristi DuBose
531302,04/30/2015,06/23/2015,0.0,1.0,"(50, 65]",1.0,3.0,30.0,"(0, 1]",0,Kristi DuBose
531303,04/30/2015,12/17/2015,0.0,1.0,"(30, 50]",1.0,3.0,25.0,"(10, 11]",1,Kristi DuBose
531304,04/30/2015,07/22/2015,1.0,2.0,"(50, 65]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531305,04/30/2015,07/22/2015,1.0,2.0,"(30, 50]",1.0,6.0,8.0,"(0, 1]",0,Kristi DuBose
531306,04/30/2015,07/22/2015,1.0,2.0,"(65, 80]",1.0,5.0,8.0,"(-1, 0]",0,Kristi DuBose
531307,04/30/2015,07/22/2015,0.0,2.0,"(30, 50]",1.0,1.0,19.0,"(0, 1]",0,Kristi DuBose
531308,04/30/2015,07/23/2015,0.0,1.0,"(50, 65]",1.0,3.0,15.0,"(-1, 0]",0,Kristi DuBose
531309,04/30/2015,07/22/2015,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(6, 7]",0,Kristi DuBose
531310,05/27/2015,07/22/2015,0.0,2.0,"(30, 50]",1.0,5.0,13.0,"(0, 1]",0,Kristi DuBose
531311,05/27/2015,07/31/2015,0.0,1.0,"(30, 50]",1.0,3.0,8.0,"(7, 8]",0,Kristi DuBose
531312,05/27/2015,07/22/2015,1.0,1.0,"(30, 50]",1.0,5.0,23.0,"(0, 1]",0,Kristi DuBose
531313,05/27/2015,07/22/2015,0.0,1.0,"(15, 30]",1.0,5.0,15.0,"(0, 1]",0,Kristi DuBose
531314,05/27/2015,07/22/2015,0.0,2.0,"(15, 30]",1.0,5.0,21.0,"(5, 6]",0,Kristi DuBose
531315,05/27/2015,08/18/2015,0.0,1.0,"(15, 30]",1.0,3.0,25.0,"(15, 25]",0,Kristi DuBose
531316,05/27/2015,07/27/2015,0.0,1.0,"(30, 50]",1.0,1.0,29.0,"(9, 10]",0,Kristi DuBose
531317,05/27/2015,07/22/2015,0.0,3.0,"(50, 65]",3.0,3.0,18.0,"(1, 2]",0,Kristi DuBose
531318,06/25/2015,10/29/2015,0.0,1.0,"(30, 50]",1.0,3.0,36.0,"(2, 3]",0,Kristi DuBose
531319,06/25/2015,10/30/2015,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(3, 4]",0,Kristi DuBose
531320,06/25/2015,09/23/2015,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(6, 7]",0,Kristi DuBose
531321,06/25/2015,09/23/2015,0.0,2.0,"(15, 30]",1.0,1.0,12.0,"(5, 6]",0,Kristi DuBose
531322,06/25/2015,09/22/2015,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(5, 6]",0,Kristi DuBose
531323,06/25/2015,10/29/2015,0.0,2.0,"(15, 30]",1.0,1.0,23.0,"(7, 8]",0,Kristi DuBose
531324,07/30/2015,01/25/2016,0.0,2.0,"(50, 65]",1.0,1.0,17.0,"(5, 6]",0,Kristi DuBose
531326,07/30/2015,09/23/2015,0.0,1.0,"(30, 50]",1.0,1.0,24.0,"(9, 10]",0,Kristi DuBose
531327,07/30/2015,10/30/2015,0.0,2.0,"(30, 50]",1.0,3.0,6.0,"(3, 4]",0,Kristi DuBose
531328,07/30/2015,11/18/2015,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(15, 25]",0,Kristi DuBose
531329,07/30/2015,09/22/2015,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(1, 2]",0,Kristi DuBose
531330,07/30/2015,09/22/2015,0.0,1.0,"(15, 30]",1.0,1.0,13.0,"(10, 11]",0,Kristi DuBose
531331,07/30/2015,09/24/2015,0.0,2.0,"(30, 50]",1.0,3.0,25.0,"(14, 15]",0,Kristi DuBose
531332,07/30/2015,12/17/2015,0.0,3.0,"(15, 30]",3.0,3.0,23.0,"(-1, 0]",0,Kristi DuBose
531333,07/30/2015,11/17/2015,0.0,3.0,"(30, 50]",1.0,1.0,31.0,"(2, 3]",0,Kristi DuBose
531334,07/30/2015,12/17/2015,1.0,3.0,"(15, 30]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
531335,07/30/2015,09/22/2015,1.0,1.0,"(15, 30]",1.0,5.0,23.0,"(-1, 0]",0,Kristi DuBose
531336,07/30/2015,02/19/2016,0.0,3.0,"(50, 65]",3.0,3.0,27.0,"(-1, 0]",0,Kristi DuBose
531338,08/27/2015,10/30/2015,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(7, 8]",0,Kristi DuBose
531339,08/27/2015,11/19/2015,1.0,1.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Kristi DuBose
531340,08/27/2015,10/30/2015,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(8, 9]",0,Kristi DuBose
531341,08/27/2015,10/30/2015,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(5, 6]",0,Kristi DuBose
531342,09/23/2015,11/19/2015,0.0,3.0,"(15, 30]",3.0,1.0,10.0,"(6, 7]",0,Kristi DuBose
531343,09/23/2015,11/19/2015,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(6, 7]",0,Kristi DuBose
531344,09/23/2015,12/17/2015,0.0,2.0,"(30, 50]",1.0,5.0,12.0,"(6, 7]",0,Kristi DuBose
531345,09/23/2015,11/19/2015,1.0,1.0,"(50, 65]",1.0,3.0,6.0,"(-1, 0]",0,Kristi DuBose
531346,10/29/2015,01/28/2016,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(2, 3]",0,Kristi DuBose
531347,10/29/2015,12/17/2015,0.0,1.0,"(30, 50]",1.0,5.0,12.0,"(-1, 0]",0,Kristi DuBose
531348,10/29/2015,10/19/2016,0.0,2.0,"(15, 30]",1.0,3.0,25.0,"(2, 3]",0,Kristi DuBose
531349,10/29/2015,05/24/2016,0.0,2.0,"(30, 50]",1.0,3.0,17.0,"(2, 3]",0,Kristi DuBose
531350,10/29/2015,01/22/2016,0.0,1.0,"(30, 50]",1.0,3.0,6.0,"(4, 5]",0,Kristi DuBose
531351,10/29/2015,01/19/2016,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(8, 9]",0,Kristi DuBose
531352,10/29/2015,04/14/2016,0.0,1.0,"(30, 50]",1.0,1.0,19.0,"(6, 7]",0,Kristi DuBose
531353,11/24/2015,02/24/2017,0.0,1.0,"(30, 50]",1.0,5.0,14.0,"(1, 2]",0,Kristi DuBose
531354,11/24/2015,01/22/2016,0.0,1.0,"(30, 50]",1.0,5.0,23.0,"(5, 6]",0,Kristi DuBose
531355,11/24/2015,02/22/2016,0.0,2.0,"(30, 50]",1.0,3.0,27.0,"(9, 10]",6,Kristi DuBose
531356,11/24/2015,01/22/2016,0.0,2.0,"(30, 50]",1.0,3.0,29.0,"(8, 9]",2,Kristi DuBose
531357,11/24/2015,01/22/2016,1.0,2.0,"(30, 50]",1.0,3.0,19.0,"(0, 1]",0,Kristi DuBose
531358,12/30/2015,02/22/2016,0.0,1.0,"(30, 50]",1.0,5.0,40.0,"(-1, 0]",6,Kristi DuBose
531359,12/30/2015,02/22/2016,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(9, 10]",0,Kristi DuBose
531360,12/30/2015,02/22/2016,1.0,1.0,"(30, 50]",1.0,5.0,14.0,"(0, 1]",0,Kristi DuBose
531361,12/30/2015,04/26/2016,1.0,1.0,"(50, 65]",1.0,5.0,16.0,"(9, 10]",0,Kristi DuBose
531362,12/30/2015,06/20/2016,0.0,2.0,"(30, 50]",1.0,3.0,4.0,"(5, 6]",0,Kristi DuBose
531363,01/27/2016,03/17/2016,1.0,2.0,"(30, 50]",1.0,6.0,20.0,"(-1, 0]",0,Kristi DuBose
531364,01/27/2016,04/26/2016,0.0,2.0,"(50, 65]",1.0,3.0,17.0,"(3, 4]",0,Kristi DuBose
531365,01/27/2016,03/17/2016,0.0,1.0,"(30, 50]",1.0,6.0,25.0,"(7, 8]",0,Kristi DuBose
531366,01/27/2016,03/17/2016,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(4, 5]",0,Kristi DuBose
531367,01/29/2016,04/04/2016,0.0,3.0,"(50, 65]",3.0,5.0,26.0,"(-1, 0]",0,Kristi DuBose
531368,01/29/2016,03/17/2016,0.0,1.0,"(30, 50]",1.0,3.0,29.0,"(3, 4]",0,Kristi DuBose
531369,02/24/2016,04/14/2016,0.0,1.0,"(30, 50]",1.0,3.0,19.0,"(3, 4]",0,Kristi DuBose
531370,02/24/2016,09/02/2016,0.0,1.0,"(50, 65]",1.0,5.0,17.0,"(8, 9]",0,Kristi DuBose
531371,02/24/2016,04/26/2016,0.0,1.0,"(15, 30]",1.0,3.0,19.0,"(5, 6]",0,Kristi DuBose
531372,02/24/2016,04/26/2016,0.0,1.0,"(15, 30]",1.0,1.0,33.0,"(0, 1]",0,Kristi DuBose
531373,02/24/2016,10/20/2016,0.0,1.0,"(65, 80]",1.0,3.0,13.0,"(2, 3]",0,Kristi DuBose
531374,02/24/2016,04/14/2017,0.0,1.0,"(50, 65]",1.0,6.0,40.0,"(-1, 0]",2,Kristi DuBose
531377,03/31/2016,05/24/2016,1.0,1.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
531378,03/31/2016,05/24/2016,0.0,2.0,"(30, 50]",1.0,3.0,29.0,"(13, 14]",0,Kristi DuBose
531379,03/31/2016,09/20/2016,0.0,3.0,"(15, 30]",1.0,3.0,23.0,"(1, 2]",1,Kristi DuBose
531380,03/31/2016,07/28/2016,0.0,3.0,"(15, 30]",1.0,3.0,31.0,"(8, 9]",1,Kristi DuBose
531381,03/31/2016,07/28/2016,1.0,1.0,"(30, 50]",1.0,5.0,27.0,"(-1, 0]",1,Kristi DuBose
531382,03/31/2016,06/16/2016,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(-1, 0]",0,Kristi DuBose
531383,03/31/2016,09/28/2016,0.0,2.0,"(15, 30]",1.0,3.0,13.0,"(-1, 0]",0,Kristi DuBose
531384,03/31/2016,09/28/2016,0.0,2.0,"(15, 30]",1.0,3.0,15.0,"(1, 2]",0,Kristi DuBose
531385,03/31/2016,09/28/2016,0.0,2.0,"(15, 30]",1.0,5.0,17.0,"(0, 1]",0,Kristi DuBose
531386,03/31/2016,09/27/2016,0.0,2.0,"(30, 50]",1.0,3.0,17.0,"(8, 9]",0,Kristi DuBose
531387,04/28/2016,07/22/2016,1.0,2.0,"(50, 65]",1.0,6.0,15.0,"(0, 1]",0,Kristi DuBose
531388,04/28/2016,06/16/2016,0.0,2.0,"(30, 50]",1.0,1.0,15.0,"(5, 6]",0,Kristi DuBose
531389,04/28/2016,07/29/2016,0.0,1.0,"(15, 30]",1.0,3.0,25.0,"(4, 5]",0,Kristi DuBose
531390,04/28/2016,06/16/2016,0.0,2.0,"(30, 50]",1.0,1.0,31.0,"(2, 3]",0,Kristi DuBose
